"GEOID","GEONAME","PROFLN","TITLE","GENDER","OCC_CODE","OCC_DESCRIPTION","TOTAL","HISP_LAT","WHITE","BLACK","AM_ID","ASIAN","HI_PI","OTHER","PCT_HISP_LAT","PCT_WHITE","PCT_BLACKT","PCT_AM_ID","PCT_ASIAN","PCT_HI_PI","PCT_OTHER"
"31000US46380","Ukiah, CA Micro Area",1,"Number","Total","0","Total, all occupations",36655,8290,25250,255,985,960,120,795,22.62,68.89,0.7,2.69,2.62,0.33,2.17
"31000US46380","Ukiah, CA Micro Area",3,"Number","Men","0","Total, all occupations",19645,5075,12950,165,390,440,85,540,25.83,65.92,0.84,1.99,2.24,0.43,2.75
"31000US46380","Ukiah, CA Micro Area",5,"Number","Women","0","Total, all occupations",17010,3210,12300,90,595,520,40,255,18.87,72.31,0.53,3.5,3.06,0.24,1.5
"31000US46520","Urban Honolulu, HI Metro Area",1,"Number","Total","0","Total, all occupations",460705,36690,81830,8650,345,212465,38050,82685,7.96,17.76,1.88,0.07,46.12,8.26,17.95
"31000US46520","Urban Honolulu, HI Metro Area",3,"Number","Men","0","Total, all occupations",240275,19285,47575,5630,205,102835,20585,44160,8.03,19.8,2.34,0.09,42.8,8.57,18.38
"31000US46520","Urban Honolulu, HI Metro Area",5,"Number","Women","0","Total, all occupations",220430,17405,34255,3015,140,109630,17465,38525,7.9,15.54,1.37,0.06,49.73,7.92,17.48
"31000US46540","Utica-Rome, NY Metro Area",1,"Number","Total","0","Total, all occupations",125690,4290,111860,4655,290,3130,80,1390,3.41,89,3.7,0.23,2.49,0.06,1.11
"31000US46540","Utica-Rome, NY Metro Area",3,"Number","Men","0","Total, all occupations",64555,2280,57300,2375,125,1775,15,680,3.53,88.76,3.68,0.19,2.75,0.02,1.05
"31000US46540","Utica-Rome, NY Metro Area",5,"Number","Women","0","Total, all occupations",61135,2010,54555,2280,165,1355,65,710,3.29,89.24,3.73,0.27,2.22,0.11,1.16
"31000US46660","Valdosta, GA Metro Area",1,"Number","Total","0","Total, all occupations",57935,3240,35950,16775,180,1000,65,720,5.59,62.05,28.95,0.31,1.73,0.11,1.24
"31000US46660","Valdosta, GA Metro Area",3,"Number","Men","0","Total, all occupations",29785,1955,19310,7690,105,405,20,300,6.56,64.83,25.82,0.35,1.36,0.07,1.01
"31000US46660","Valdosta, GA Metro Area",5,"Number","Women","0","Total, all occupations",28150,1285,16640,9085,80,595,45,420,4.56,59.11,32.27,0.28,2.11,0.16,1.49
"31000US46700","Vallejo-Fairfield, CA Metro Area",1,"Number","Total","0","Total, all occupations",144740,36815,62825,14245,340,22085,1275,7150,25.44,43.41,9.84,0.23,15.26,0.88,4.94
"31000US46700","Vallejo-Fairfield, CA Metro Area",3,"Number","Men","0","Total, all occupations",75110,20075,33510,7090,150,10130,690,3460,26.73,44.61,9.44,0.2,13.49,0.92,4.61
"31000US46700","Vallejo-Fairfield, CA Metro Area",5,"Number","Women","0","Total, all occupations",69630,16740,29315,7160,185,11955,585,3690,24.04,42.1,10.28,0.27,17.17,0.84,5.3
"31000US46980","Vicksburg, MS Micro Area",1,"Number","Total","0","Total, all occupations",23655,535,11205,11615,30,190,0,85,2.26,47.37,49.1,0.13,0.8,0,0.36
"31000US46980","Vicksburg, MS Micro Area",3,"Number","Men","0","Total, all occupations",11870,280,6370,5075,0,90,0,55,2.36,53.66,42.75,0,0.76,0,0.46
"31000US46980","Vicksburg, MS Micro Area",5,"Number","Women","0","Total, all occupations",11785,255,4835,6535,30,100,0,30,2.16,41.03,55.45,0.25,0.85,0,0.25
"31000US47020","Victoria, TX Metro Area",1,"Number","Total","0","Total, all occupations",45675,20305,21960,2430,60,475,0,450,44.46,48.08,5.32,0.13,1.04,0,0.99
"31000US47020","Victoria, TX Metro Area",3,"Number","Men","0","Total, all occupations",23880,10840,11450,1155,15,260,0,155,45.39,47.95,4.84,0.06,1.09,0,0.65
"31000US47020","Victoria, TX Metro Area",5,"Number","Women","0","Total, all occupations",21800,9465,10510,1275,40,210,0,295,43.42,48.21,5.85,0.18,0.96,0,1.35
"31000US47220","Vineland-Bridgeton, NJ Metro Area",1,"Number","Total","0","Total, all occupations",61605,14530,36055,8045,245,1200,0,1525,23.59,58.53,13.06,0.4,1.95,0,2.48
"31000US47220","Vineland-Bridgeton, NJ Metro Area",3,"Number","Men","0","Total, all occupations",30760,7645,17940,3775,120,485,0,805,24.85,58.32,12.27,0.39,1.58,0,2.62
"31000US47220","Vineland-Bridgeton, NJ Metro Area",5,"Number","Women","0","Total, all occupations",30845,6890,18115,4270,125,715,0,725,22.34,58.73,13.84,0.41,2.32,0,2.35
"31000US47300","Visalia-Porterville, CA Metro Area",1,"Number","Total","0","Total, all occupations",163640,97490,54430,2190,720,6345,180,2285,59.58,33.26,1.34,0.44,3.88,0.11,1.4
"31000US47300","Visalia-Porterville, CA Metro Area",3,"Number","Men","0","Total, all occupations",91715,56540,29115,1010,425,3105,65,1455,61.65,31.75,1.1,0.46,3.39,0.07,1.59
"31000US47300","Visalia-Porterville, CA Metro Area",5,"Number","Women","0","Total, all occupations",71925,40950,25315,1180,295,3235,115,835,56.93,35.2,1.64,0.41,4.5,0.16,1.16
"31000US47380","Waco, TX Metro Area",1,"Number","Total","0","Total, all occupations",122315,30510,72690,15795,230,1615,15,1460,24.94,59.43,12.91,0.19,1.32,0.01,1.19
"31000US47380","Waco, TX Metro Area",3,"Number","Men","0","Total, all occupations",63750,17125,37805,7135,125,795,15,750,26.86,59.3,11.19,0.2,1.25,0.02,1.18
"31000US47380","Waco, TX Metro Area",5,"Number","Women","0","Total, all occupations",58565,13390,34885,8660,105,815,0,710,22.86,59.57,14.79,0.18,1.39,0,1.21
"31000US47460","Walla Walla, WA Metro Area",1,"Number","Total","0","Total, all occupations",32170,8335,22280,215,60,750,30,495,25.91,69.26,0.67,0.19,2.33,0.09,1.54
"31000US47460","Walla Walla, WA Metro Area",3,"Number","Men","0","Total, all occupations",17565,4890,12045,100,35,310,4,175,27.84,68.57,0.57,0.2,1.76,0.02,1
"31000US47460","Walla Walla, WA Metro Area",5,"Number","Women","0","Total, all occupations",14605,3445,10235,115,25,440,25,320,23.59,70.08,0.79,0.17,3.01,0.17,2.19
"31000US47580","Warner Robins, GA Metro Area",1,"Number","Total","0","Total, all occupations",79935,4245,46040,26545,115,1810,30,1145,5.31,57.6,33.21,0.14,2.26,0.04,1.43
"31000US47580","Warner Robins, GA Metro Area",3,"Number","Men","0","Total, all occupations",42390,2480,25845,12605,4,905,0,550,5.85,60.97,29.74,0.01,2.13,0,1.3
"31000US47580","Warner Robins, GA Metro Area",5,"Number","Women","0","Total, all occupations",37545,1765,20195,13945,110,905,30,595,4.7,53.79,37.14,0.29,2.41,0.08,1.58
"31000US47660","Warrensburg, MO Micro Area",1,"Number","Total","0","Total, all occupations",20060,1010,17315,865,135,280,10,435,5.03,86.32,4.31,0.67,1.4,0.05,2.17
"31000US47660","Warrensburg, MO Micro Area",3,"Number","Men","0","Total, all occupations",9815,560,8385,470,105,105,0,195,5.71,85.43,4.79,1.07,1.07,0,1.99
"31000US47660","Warrensburg, MO Micro Area",5,"Number","Women","0","Total, all occupations",10245,450,8935,395,35,175,10,240,4.39,87.21,3.86,0.34,1.71,0.1,2.34
"31000US47700","Warsaw, IN Micro Area",1,"Number","Total","0","Total, all occupations",38730,2620,34355,360,140,730,10,510,6.76,88.7,0.93,0.36,1.88,0.03,1.32
"31000US47700","Warsaw, IN Micro Area",3,"Number","Men","0","Total, all occupations",21170,1590,18450,210,45,485,0,385,7.51,87.15,0.99,0.21,2.29,0,1.82
"31000US47700","Warsaw, IN Micro Area",5,"Number","Women","0","Total, all occupations",17560,1030,15905,150,95,245,10,125,5.87,90.58,0.85,0.54,1.4,0.06,0.71
"31000US47940","Waterloo-Cedar Falls, IA Metro Area",1,"Number","Total","0","Total, all occupations",92045,2950,81745,4580,250,1420,150,950,3.2,88.81,4.98,0.27,1.54,0.16,1.03
"31000US47940","Waterloo-Cedar Falls, IA Metro Area",3,"Number","Men","0","Total, all occupations",47325,1635,41645,2430,125,840,90,565,3.45,88,5.13,0.26,1.77,0.19,1.19
"31000US47940","Waterloo-Cedar Falls, IA Metro Area",5,"Number","Women","0","Total, all occupations",44720,1320,40100,2145,125,585,65,380,2.95,89.67,4.8,0.28,1.31,0.15,0.85
"31000US48020","Watertown-Fort Atkinson, WI Micro Area",1,"Number","Total","0","Total, all occupations",34645,2430,31025,410,25,250,0,505,7.01,89.55,1.18,0.07,0.72,0,1.46
"31000US48020","Watertown-Fort Atkinson, WI Micro Area",3,"Number","Men","0","Total, all occupations",18465,1510,16260,330,4,105,0,250,8.18,88.06,1.79,0.02,0.57,0,1.35
"31000US48020","Watertown-Fort Atkinson, WI Micro Area",5,"Number","Women","0","Total, all occupations",16185,920,14770,80,20,145,0,250,5.68,91.26,0.49,0.12,0.9,0,1.54
"31000US48060","Watertown-Fort Drum, NY Metro Area",1,"Number","Total","0","Total, all occupations",46430,1900,40835,1900,155,610,75,955,4.09,87.95,4.09,0.33,1.31,0.16,2.06
"31000US48060","Watertown-Fort Drum, NY Metro Area",3,"Number","Men","0","Total, all occupations",24540,1035,21535,1160,65,270,0,470,4.22,87.75,4.73,0.26,1.1,0,1.92
"31000US48060","Watertown-Fort Drum, NY Metro Area",5,"Number","Women","0","Total, all occupations",21890,865,19300,735,90,335,75,485,3.95,88.17,3.36,0.41,1.53,0.34,2.22
"31000US48140","Wausau, WI Metro Area",1,"Number","Total","0","Total, all occupations",72635,1635,66275,425,170,3295,0,840,2.25,91.24,0.59,0.23,4.54,0,1.16
"31000US48140","Wausau, WI Metro Area",3,"Number","Men","0","Total, all occupations",39405,1025,35830,275,90,1625,0,560,2.6,90.93,0.7,0.23,4.12,0,1.42
"31000US48140","Wausau, WI Metro Area",5,"Number","Women","0","Total, all occupations",33230,610,30445,150,80,1670,0,275,1.84,91.62,0.45,0.24,5.03,0,0.83
"31000US48180","Waycross, GA Micro Area",1,"Number","Total","0","Total, all occupations",22590,1100,17260,3965,50,135,20,60,4.87,76.41,17.55,0.22,0.6,0.09,0.27
"31000US48180","Waycross, GA Micro Area",3,"Number","Men","0","Total, all occupations",12170,825,9655,1575,10,40,20,40,6.78,79.33,12.94,0.08,0.33,0.16,0.33
"31000US48180","Waycross, GA Micro Area",5,"Number","Women","0","Total, all occupations",10420,275,7605,2390,45,90,0,20,2.64,72.98,22.94,0.43,0.86,0,0.19
"31000US48260","Weirton-Steubenville, WV-OH Metro Area",1,"Number","Total","0","Total, all occupations",42810,515,40210,1405,65,190,20,405,1.2,93.93,3.28,0.15,0.44,0.05,0.95
"31000US48260","Weirton-Steubenville, WV-OH Metro Area",3,"Number","Men","0","Total, all occupations",22065,305,20885,595,15,140,0,130,1.38,94.65,2.7,0.07,0.63,0,0.59
"31000US48260","Weirton-Steubenville, WV-OH Metro Area",5,"Number","Women","0","Total, all occupations",20745,215,19325,805,50,55,20,275,1.04,93.15,3.88,0.24,0.27,0.1,1.33
"31000US48300","Wenatchee, WA Metro Area",1,"Number","Total","0","Total, all occupations",50715,14695,34190,185,300,540,130,680,28.98,67.42,0.36,0.59,1.06,0.26,1.34
"31000US48300","Wenatchee, WA Metro Area",3,"Number","Men","0","Total, all occupations",27285,8295,18090,85,155,255,75,335,30.4,66.3,0.31,0.57,0.93,0.27,1.23
"31000US48300","Wenatchee, WA Metro Area",5,"Number","Women","0","Total, all occupations",23430,6400,16100,100,145,285,50,345,27.32,68.72,0.43,0.62,1.22,0.21,1.47
"31000US48540","Wheeling, WV-OH Metro Area",1,"Number","Total","0","Total, all occupations",64480,440,61685,1325,70,475,15,480,0.68,95.67,2.05,0.11,0.74,0.02,0.74
"31000US48540","Wheeling, WV-OH Metro Area",3,"Number","Men","0","Total, all occupations",34215,235,32660,725,40,245,15,295,0.69,95.46,2.12,0.12,0.72,0.04,0.86
"31000US48540","Wheeling, WV-OH Metro Area",5,"Number","Women","0","Total, all occupations",30265,200,29025,600,25,230,0,180,0.66,95.9,1.98,0.08,0.76,0,0.59
"31000US48580","Whitewater-Elkhorn, WI Micro Area",1,"Number","Total","0","Total, all occupations",47895,6070,39815,700,60,745,75,425,12.67,83.13,1.46,0.13,1.56,0.16,0.89
"31000US48580","Whitewater-Elkhorn, WI Micro Area",3,"Number","Men","0","Total, all occupations",25115,3660,20375,405,40,375,0,255,14.57,81.13,1.61,0.16,1.49,0,1.02
"31000US48580","Whitewater-Elkhorn, WI Micro Area",5,"Number","Women","0","Total, all occupations",22780,2410,19440,295,20,375,75,170,10.58,85.34,1.29,0.09,1.65,0.33,0.75
"31000US48620","Wichita, KS Metro Area",1,"Number","Total","0","Total, all occupations",306045,34315,231885,18980,2110,11715,85,6955,11.21,75.77,6.2,0.69,3.83,0.03,2.27
"31000US48620","Wichita, KS Metro Area",3,"Number","Men","0","Total, all occupations",163230,19950,123465,9425,900,5660,30,3790,12.22,75.64,5.77,0.55,3.47,0.02,2.32
"31000US48620","Wichita, KS Metro Area",5,"Number","Women","0","Total, all occupations",142815,14365,108420,9555,1210,6055,55,3160,10.06,75.92,6.69,0.85,4.24,0.04,2.21
"31000US48660","Wichita Falls, TX Metro Area",1,"Number","Total","0","Total, all occupations",62555,9670,45970,3990,480,1200,35,1205,15.46,73.49,6.38,0.77,1.92,0.06,1.93
"31000US48660","Wichita Falls, TX Metro Area",3,"Number","Men","0","Total, all occupations",33190,5160,24645,1765,250,670,15,680,15.55,74.25,5.32,0.75,2.02,0.05,2.05
"31000US48660","Wichita Falls, TX Metro Area",5,"Number","Women","0","Total, all occupations",29365,4515,21325,2225,230,525,20,525,15.38,72.62,7.58,0.78,1.79,0.07,1.79
"31000US48700","Williamsport, PA Metro Area",1,"Number","Total","0","Total, all occupations",54640,640,51515,1680,65,295,15,430,1.17,94.28,3.07,0.12,0.54,0.03,0.79
"31000US48700","Williamsport, PA Metro Area",3,"Number","Men","0","Total, all occupations",28475,375,26820,855,45,195,0,190,1.32,94.19,3,0.16,0.68,0,0.67
"31000US48700","Williamsport, PA Metro Area",5,"Number","Women","0","Total, all occupations",26170,265,24690,830,20,100,15,245,1.01,94.34,3.17,0.08,0.38,0.06,0.94
"31000US48900","Wilmington, NC Metro Area",1,"Number","Total","0","Total, all occupations",140100,7395,111085,16815,435,1680,80,2610,5.28,79.29,12,0.31,1.2,0.06,1.86
"31000US48900","Wilmington, NC Metro Area",3,"Number","Men","0","Total, all occupations",70620,4615,56360,7375,280,700,25,1265,6.53,79.81,10.44,0.4,0.99,0.04,1.79
"31000US48900","Wilmington, NC Metro Area",5,"Number","Women","0","Total, all occupations",69480,2780,54725,9445,155,980,55,1340,4,78.76,13.59,0.22,1.41,0.08,1.93
"31000US48980","Wilson, NC Micro Area",1,"Number","Total","0","Total, all occupations",38555,3425,21650,12330,130,455,0,565,8.88,56.15,31.98,0.34,1.18,0,1.47
"31000US48980","Wilson, NC Micro Area",3,"Number","Men","0","Total, all occupations",19525,2170,11390,5280,40,315,0,335,11.11,58.34,27.04,0.2,1.61,0,1.72
"31000US48980","Wilson, NC Micro Area",5,"Number","Women","0","Total, all occupations",19025,1260,10260,7050,90,140,0,230,6.62,53.93,37.06,0.47,0.74,0,1.21
"31000US49020","Winchester, VA-WV Metro Area",1,"Number","Total","0","Total, all occupations",63465,4655,53880,2765,185,910,25,1045,7.33,84.9,4.36,0.29,1.43,0.04,1.65
"31000US49020","Winchester, VA-WV Metro Area",3,"Number","Men","0","Total, all occupations",31705,2575,26655,1465,80,300,4,630,8.12,84.07,4.62,0.25,0.95,0.01,1.99
"31000US49020","Winchester, VA-WV Metro Area",5,"Number","Women","0","Total, all occupations",31760,2080,27225,1300,105,610,20,415,6.55,85.72,4.09,0.33,1.92,0.06,1.31
"31000US49100","Winona, MN Micro Area",1,"Number","Total","0","Total, all occupations",27130,555,25195,335,60,745,10,225,2.05,92.87,1.23,0.22,2.75,0.04,0.83
"31000US49100","Winona, MN Micro Area",3,"Number","Men","0","Total, all occupations",14140,250,13125,180,35,420,10,120,1.77,92.82,1.27,0.25,2.97,0.07,0.85
"31000US49100","Winona, MN Micro Area",5,"Number","Women","0","Total, all occupations",12995,305,12070,155,25,325,4,105,2.35,92.88,1.19,0.19,2.5,0.03,0.81
"31000US49180","Winston-Salem, NC Metro Area",1,"Number","Total","0","Total, all occupations",272830,23080,192570,47170,700,5425,70,3815,8.46,70.58,17.29,0.26,1.99,0.03,1.4
"31000US49180","Winston-Salem, NC Metro Area",3,"Number","Men","0","Total, all occupations",138310,14030,98140,21000,440,2845,20,1830,10.14,70.96,15.18,0.32,2.06,0.01,1.32
"31000US49180","Winston-Salem, NC Metro Area",5,"Number","Women","0","Total, all occupations",134520,9050,94430,26170,255,2580,50,1985,6.73,70.2,19.45,0.19,1.92,0.04,1.48
"31000US49220","Wisconsin Rapids-Marshfield, WI Micro Area",1,"Number","Total","0","Total, all occupations",38525,635,36635,175,130,675,20,255,1.65,95.09,0.45,0.34,1.75,0.05,0.66
"31000US49220","Wisconsin Rapids-Marshfield, WI Micro Area",3,"Number","Men","0","Total, all occupations",19315,375,18390,90,40,345,15,65,1.94,95.21,0.47,0.21,1.79,0.08,0.34
"31000US49220","Wisconsin Rapids-Marshfield, WI Micro Area",5,"Number","Women","0","Total, all occupations",19210,260,18245,85,90,335,4,190,1.35,94.98,0.44,0.47,1.74,0.02,0.99
"31000US49300","Wooster, OH Micro Area",1,"Number","Total","0","Total, all occupations",53585,1335,49920,885,30,590,0,825,2.49,93.16,1.65,0.06,1.1,0,1.54
"31000US49300","Wooster, OH Micro Area",3,"Number","Men","0","Total, all occupations",30250,900,28145,495,20,320,0,375,2.98,93.04,1.64,0.07,1.06,0,1.24
"31000US49300","Wooster, OH Micro Area",5,"Number","Women","0","Total, all occupations",23335,435,21775,390,10,275,0,450,1.86,93.31,1.67,0.04,1.18,0,1.93
"31000US49340","Worcester, MA-CT Metro Area",1,"Number","Total","0","Total, all occupations",402780,36610,324485,16165,420,18160,90,6850,9.09,80.56,4.01,0.1,4.51,0.02,1.7
"31000US49340","Worcester, MA-CT Metro Area",3,"Number","Men","0","Total, all occupations",201515,18270,161640,7995,150,9795,35,3630,9.07,80.21,3.97,0.07,4.86,0.02,1.8
"31000US49340","Worcester, MA-CT Metro Area",5,"Number","Women","0","Total, all occupations",201265,18340,162845,8175,270,8365,55,3215,9.11,80.91,4.06,0.13,4.16,0.03,1.6
"31000US49420","Yakima, WA Metro Area",1,"Number","Total","0","Total, all occupations",102120,46335,49490,760,2490,1140,120,1790,45.37,48.46,0.74,2.44,1.12,0.12,1.75
"31000US49420","Yakima, WA Metro Area",3,"Number","Men","0","Total, all occupations",55095,26210,25860,490,1205,470,90,770,47.57,46.94,0.89,2.19,0.85,0.16,1.4
"31000US49420","Yakima, WA Metro Area",5,"Number","Women","0","Total, all occupations",47030,20125,23630,270,1285,670,30,1015,42.79,50.24,0.57,2.73,1.42,0.06,2.16
"31000US49620","York-Hanover, PA Metro Area",1,"Number","Total","0","Total, all occupations",183065,11310,158170,8205,130,3000,10,2245,6.18,86.4,4.48,0.07,1.64,0.01,1.23
"31000US49620","York-Hanover, PA Metro Area",3,"Number","Men","0","Total, all occupations",95400,5850,82920,4105,90,1440,0,995,6.13,86.92,4.3,0.09,1.51,0,1.04
"31000US49620","York-Hanover, PA Metro Area",5,"Number","Women","0","Total, all occupations",87665,5460,75245,4100,40,1560,10,1250,6.23,85.83,4.68,0.05,1.78,0.01,1.43
"31000US49660","Youngstown-Warren-Boardman, OH-PA Metro Area",1,"Number","Total","0","Total, all occupations",228405,6135,197800,18960,490,1965,10,3045,2.69,86.6,8.3,0.21,0.86,0,1.33
"31000US49660","Youngstown-Warren-Boardman, OH-PA Metro Area",3,"Number","Men","0","Total, all occupations",116945,3665,102265,8080,260,1060,4,1615,3.13,87.45,6.91,0.22,0.91,0,1.38
"31000US49660","Youngstown-Warren-Boardman, OH-PA Metro Area",5,"Number","Women","0","Total, all occupations",111460,2470,95535,10880,235,910,4,1425,2.22,85.71,9.76,0.21,0.82,0,1.28
"31000US49700","Yuba City, CA Metro Area",1,"Number","Total","0","Total, all occupations",53340,14835,28655,1210,395,6070,230,1945,27.81,53.72,2.27,0.74,11.38,0.43,3.65
"31000US49700","Yuba City, CA Metro Area",3,"Number","Men","0","Total, all occupations",28310,8165,15180,530,180,3190,160,905,28.84,53.62,1.87,0.64,11.27,0.57,3.2
"31000US49700","Yuba City, CA Metro Area",5,"Number","Women","0","Total, all occupations",25030,6670,13475,680,215,2880,70,1035,26.65,53.84,2.72,0.86,11.51,0.28,4.14
"31000US49740","Yuma, AZ Metro Area",1,"Number","Total","0","Total, all occupations",71320,48015,19015,1855,575,975,30,855,67.32,26.66,2.6,0.81,1.37,0.04,1.2
"31000US49740","Yuma, AZ Metro Area",3,"Number","Men","0","Total, all occupations",41165,27630,10770,1360,285,485,25,610,67.12,26.16,3.3,0.69,1.18,0.06,1.48
"31000US49740","Yuma, AZ Metro Area",5,"Number","Women","0","Total, all occupations",30155,20390,8245,495,290,495,4,240,67.62,27.34,1.64,0.96,1.64,0.01,0.8
"31000US49780","Zanesville, OH Micro Area",1,"Number","Total","0","Total, all occupations",35795,415,33550,910,20,160,20,720,1.16,93.73,2.54,0.06,0.45,0.06,2.01
"31000US49780","Zanesville, OH Micro Area",3,"Number","Men","0","Total, all occupations",17525,245,16465,475,4,50,20,270,1.4,93.95,2.71,0.02,0.29,0.11,1.54
"31000US49780","Zanesville, OH Micro Area",5,"Number","Women","0","Total, all occupations",18270,170,17085,435,15,110,0,450,0.93,93.51,2.38,0.08,0.6,0,2.46
"31000US10140","Aberdeen, WA Micro Area",1,"Number","Total","1821","Psychologists",35,0,35,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10140","Aberdeen, WA Micro Area",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10140","Aberdeen, WA Micro Area",5,"Number","Women","1821","Psychologists",35,0,35,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10180","Abilene, TX Metro Area",1,"Number","Total","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10180","Abilene, TX Metro Area",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10180","Abilene, TX Metro Area",5,"Number","Women","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10300","Adrian, MI Micro Area",1,"Number","Total","1821","Psychologists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10300","Adrian, MI Micro Area",3,"Number","Men","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10300","Adrian, MI Micro Area",5,"Number","Women","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10380","Aguadilla-Isabela, PR Metro Area",1,"Number","Total","1821","Psychologists",45,45,0,0,0,0,0,0,100,0,0,0,0,0,0
"31000US10380","Aguadilla-Isabela, PR Metro Area",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10380","Aguadilla-Isabela, PR Metro Area",5,"Number","Women","1821","Psychologists",45,45,0,0,0,0,0,0,100,0,0,0,0,0,0
"31000US10420","Akron, OH Metro Area",1,"Number","Total","1821","Psychologists",445,10,420,10,0,0,0,0,2.25,94.38,2.25,0,0,0,0
"31000US10420","Akron, OH Metro Area",3,"Number","Men","1821","Psychologists",50,10,30,10,0,0,0,0,20,60,20,0,0,0,0
"31000US10420","Akron, OH Metro Area",5,"Number","Women","1821","Psychologists",390,0,390,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10460","Alamogordo, NM Micro Area",1,"Number","Total","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10460","Alamogordo, NM Micro Area",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10460","Alamogordo, NM Micro Area",5,"Number","Women","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10500","Albany, GA Metro Area",1,"Number","Total","1821","Psychologists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10500","Albany, GA Metro Area",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10500","Albany, GA Metro Area",5,"Number","Women","1821","Psychologists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10540","Albany, OR Metro Area",1,"Number","Total","1821","Psychologists",75,0,75,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10540","Albany, OR Metro Area",3,"Number","Men","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10540","Albany, OR Metro Area",5,"Number","Women","1821","Psychologists",65,0,65,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10580","Albany-Schenectady-Troy, NY Metro Area",1,"Number","Total","1821","Psychologists",1020,4,990,10,0,15,0,0,0.39,97.06,0.98,0,1.47,0,0
"31000US10580","Albany-Schenectady-Troy, NY Metro Area",3,"Number","Men","1821","Psychologists",340,0,325,0,0,15,0,0,0,95.59,0,0,4.41,0,0
"31000US10580","Albany-Schenectady-Troy, NY Metro Area",5,"Number","Women","1821","Psychologists",680,4,665,10,0,0,0,0,0.59,97.79,1.47,0,0,0,0
"31000US10620","Albemarle, NC Micro Area",1,"Number","Total","1821","Psychologists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10620","Albemarle, NC Micro Area",3,"Number","Men","1821","Psychologists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10620","Albemarle, NC Micro Area",5,"Number","Women","1821","Psychologists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10700","Albertville, AL Micro Area",1,"Number","Total","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10700","Albertville, AL Micro Area",3,"Number","Men","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10700","Albertville, AL Micro Area",5,"Number","Women","1821","Psychologists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"31000US10740","Albuquerque, NM Metro Area",1,"Number","Total","1821","Psychologists",720,215,475,0,0,15,0,20,29.86,65.97,0,0,2.08,0,2.78
"31000US10740","Albuquerque, NM Metro Area",3,"Number","Men","1821","Psychologists",265,50,200,0,0,15,0,0,18.87,75.47,0,0,5.66,0,0
"31000US10740","Albuquerque, NM Metro Area",5,"Number","Women","1821","Psychologists",455,165,270,0,0,0,0,20,36.26,59.34,0,0,0,0,4.4
"31000US10780","Alexandria, LA Metro Area",1,"Number","Total","1821","Psychologists",85,0,65,20,0,0,0,0,0,76.47,23.53,0,0,0,0
"31000US10780","Alexandria, LA Metro Area",3,"Number","Men","1821","Psychologists",30,0,10,20,0,0,0,0,0,33.33,66.67,0,0,0,0
"31000US10780","Alexandria, LA Metro Area",5,"Number","Women","1821","Psychologists",50,0,50,0,0,0,0,0,0,100,0,0,0,0,0
"31000US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area",1,"Number","Total","1821","Psychologists",530,45,430,30,0,0,0,20,8.49,81.13,5.66,0,0,0,3.77
"31000US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area",3,"Number","Men","1821","Psychologists",175,35,120,0,0,0,0,20,20,68.57,0,0,0,0,11.43
